"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"01-Baseline"
"07/17/2026 21:26:22:439 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"6","baseline","0.6","8","34","57.39999999999999","-0.01880341880341883","0.01880341880341883","0.6222222222222222","34","56"
"1","baseline","0.6","8","37","192.60000000000002","0.012618296529968483","0.012618296529968483","0.7666666666666667","69","21"
"3","baseline","0.6","8","28","114.39999999999998","0.013286093888396813","0.013286093888396813","0.6666666666666666","60","30"
"6","baseline","0.6","8","35","56.599999999999994","-0.01393728222996511","0.01393728222996511","0.5888888888888889","37","53"
"4","baseline","0.6","8","20","144.29999999999993","0.015482054890921812","0.015482054890921812","0.7444444444444445","67","23"
"1","baseline","0.6","8","38","195.10000000000002","0.012980269989615783","0.012980269989615783","0.7777777777777778","70","20"
"5","baseline","0.6","8","22","129.6","-0.0015408320493065382","0.0015408320493065382","0.5222222222222223","43","47"
"3","baseline","0.6","8","29","115.99999999999997","0.01398601398601394","0.01398601398601394","0.6777777777777778","61","29"
"6","baseline","0.6","8","36","55.99999999999999","-0.010600706713780945","0.010600706713780945","0.5666666666666667","39","51"
"1","baseline","0.6","8","39","197.60000000000002","0.012813941568426447","0.012813941568426447","0.7777777777777778","70","20"
"4","baseline","0.6","8","21","146.49999999999991","0.015246015246015175","0.015246015246015175","0.7444444444444445","67","23"
"3","baseline","0.6","8","30","117.59999999999997","0.013793103448275817","0.013793103448275817","0.6777777777777778","61","29"
"6","baseline","0.6","8","37","57.89999999999999","0.033928571428571405","0.033928571428571405","0.7111111111111111","64","26"
"2","baseline","0.6","8","24","40.09999999999998","-0.0586854460093897","0.0586854460093897","0.7777777777777778","20","70"
"1","baseline","0.6","8","40","200.10000000000002","0.012651821862348176","0.012651821862348176","0.7777777777777778","70","20"
"3","baseline","0.6","8","31","119.19999999999996","0.013605442176870704","0.013605442176870704","0.6777777777777778","61","29"
"6","baseline","0.6","8","38","62.39999999999999","0.07772020725388602","0.07772020725388602","1","90","0"
"5","baseline","0.6","8","23","125.39999999999999","-0.03240740740740743","0.03240740740740743","0.9666666666666667","3","87"
"1","baseline","0.6","8","41","202.60000000000002","0.01249375312343828","0.01249375312343828","0.7777777777777778","70","20"
"3","baseline","0.6","8","32","120.69999999999996","0.012583892617449669","0.012583892617449669","0.6666666666666666","60","30"
"6","baseline","0.6","8","39","66.89999999999999","0.07211538461538462","0.07211538461538462","1","90","0"
"2","baseline","0.6","8","25","37.59999999999998","-0.06234413965087285","0.06234413965087285","0.7777777777777778","20","70"
"6","baseline","0.6","8","40","71.39999999999999","0.0672645739910314","0.0672645739910314","1","90","0"
"2","baseline","0.6","8","26","35.09999999999998","-0.0664893617021277","0.0664893617021277","0.7777777777777778","20","70"
"4","baseline","0.6","8","22","148.5999999999999","0.014334470989761062","0.014334470989761062","0.7333333333333333","66","24"
"3","baseline","0.6","8","33","122.19999999999996","0.01242750621375311","0.01242750621375311","0.6666666666666666","60","30"
"5","baseline","0.6","8","24","120.89999999999999","-0.03588516746411483","0.03588516746411483","1","0","90"
"1","baseline","0.6","8","42","205.10000000000002","0.012339585389930897","0.012339585389930897","0.7777777777777778","70","20"
"6","baseline","0.6","8","41","75.89999999999999","0.06302521008403363","0.06302521008403363","1","90","0"
"2","baseline","0.6","8","27","32.59999999999998","-0.07122507122507127","0.07122507122507127","0.7777777777777778","20","70"
"6","baseline","0.6","8","42","80.39999999999999","0.05928853754940712","0.05928853754940712","1","90","0"
"3","baseline","0.6","8","34","123.69999999999996","0.012274959083469726","0.012274959083469726","0.6666666666666666","60","30"
"4","baseline","0.6","8","23","150.7999999999999","0.01480484522207261","0.01480484522207261","0.7444444444444445","67","23"
"1","baseline","0.6","8","43","207.60000000000002","0.012189176011701608","0.012189176011701608","0.7777777777777778","70","20"
"6","baseline","0.6","8","43","84.89999999999999","0.05597014925373135","0.05597014925373135","1","90","0"
"5","baseline","0.6","8","25","116.39999999999999","-0.03722084367245658","0.03722084367245658","1","0","90"
"3","baseline","0.6","8","35","125.19999999999996","0.012126111560226359","0.012126111560226359","0.6666666666666666","60","30"
"1","baseline","0.6","8","44","210.10000000000002","0.012042389210019266","0.012042389210019266","0.7777777777777778","70","20"
"2","baseline","0.6","8","28","30.09999999999998","-0.07668711656441722","0.07668711656441722","0.7777777777777778","20","70"
"6","baseline","0.6","8","44","89.39999999999999","0.053003533568904596","0.053003533568904596","1","90","0"
